OrderNum,EmpID ,Employee Name,Employee Job Title,Sales Region,OrderDate,OrderType,CustomerType,CustID,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity,Price,Order Total
1105607,900016625,Norm Hawkins,Sales Representative,Southeast,3/3/2020,Retail,Individual,3063,Karim Coen,Georgia,Bath products,BP305,Mandarin and Olive Oil Lotion,2,9.99,19.98
1105627,900016625,Norm Hawkins,Sales Representative,Southeast,3/5/2020,Retail,Individual,2711,Clevey Dreng,Florida,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,234,702
1105662,900016625,Norm Hawkins,Sales Representative,Southeast,3/9/2020,Retail,Individual,2182,Collie Ansty,Florida,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,3,123,369
1105676,900016625,Norm Hawkins,Sales Representative,Southeast,3/12/2020,Retail,Individual,4029,Trish Lednor,Florida,Gift Basket,GB300,Deluxe Bath Gift Basket,2,115,230
1105680,900016625,Norm Hawkins,Sales Representative,Southeast,3/12/2020,Retail,Individual,3970,Buck Knowlman,Georgia,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,1,26,26
1105685,900016625,Norm Hawkins,Sales Representative,Southeast,3/13/2020,Retail,Individual,3559,Kendal Utterson,Florida,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,2,14.5,29
1105715,900016625,Norm Hawkins,Sales Representative,Southeast,3/17/2020,Retail,Individual,2558,Tome Beller,Florida,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,4,70,280
1105722,900016625,Norm Hawkins,Sales Representative,Southeast,3/19/2020,Retail,Individual,2314,Anissa Androsik,Georgia,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,2,234,468
1105754,900016625,Norm Hawkins,Sales Representative,Southeast,3/22/2020,Retail,Individual,1691,Roby Pitts,Georgia,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,2,45,90
1105765,900016625,Norm Hawkins,Sales Representative,Southeast,3/24/2020,Retail,Individual,3068,Madelena Coom,Florida,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,2,19.5,39
1105811,900016625,Norm Hawkins,Sales Representative,Southeast,3/30/2020,Retail,Individual,2749,Osmond Creane,Florida,Gift Basket,GB101,Infused EVOO Gift Basket,1,75,75
1105822,900016625,Norm Hawkins,Sales Representative,Southeast,4/1/2020,Retail,Individual,2368,Gabie Enoch,Florida,Gift Basket,GB105,Chili EVOO Gift Basket,1,75,75
1105831,900016625,Norm Hawkins,Sales Representative,Southeast,4/2/2020,Wholesale,Business,1446,Considine Group,Florida,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,11,234,2574
1105970,900016625,Norm Hawkins,Sales Representative,Southeast,4/25/2020,Wholesale,Business,1446,Considine Group,Florida,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,5,234,1170
1106010,900016625,Norm Hawkins,Sales Representative,Southeast,5/2/2020,Retail,Individual,2853,Kimberlee Brameld,Florida,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,123,246
1106031,900016625,Norm Hawkins,Sales Representative,Southeast,5/5/2020,Retail,Individual,3642,Janis Rix,Florida,Bath products,BP105,Lavender and Olive Oil Lotion,1,9.99,9.99
1106146,900016625,Norm Hawkins,Sales Representative,Southeast,5/19/2020,Retail,Individual,2017,Eddie Kennaway,Florida,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,2,70,140
1106153,900016625,Norm Hawkins,Sales Representative,Southeast,5/20/2020,Wholesale,Business,2851,Ruecker LLC,Florida,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,5,234,1170
1106165,900016625,Norm Hawkins,Sales Representative,Southeast,5/22/2020,Retail,Individual,3074,Ange Kieran,Alabama,Gift Basket,GB101,Infused EVOO Gift Basket,1,75,75
1106221,900016625,Norm Hawkins,Sales Representative,Southeast,5/31/2020,Retail,Individual,4029,Trish Lednor,Florida,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,3,45,135
1106236,900016625,Norm Hawkins,Sales Representative,Southeast,6/2/2020,Wholesale,Business,2851,Ruecker LLC,Florida,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,10,234,2340
1106239,900016625,Norm Hawkins,Sales Representative,Southeast,6/2/2020,Retail,Individual,1109,Odelia Jamblin,Alabama,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,45,90
1106260,900016625,Norm Hawkins,Sales Representative,Southeast,6/5/2020,Retail,Individual,1858,Kendell Delleschi,Georgia,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,234,702
1106284,900016625,Norm Hawkins,Sales Representative,Southeast,6/8/2020,Retail,Individual,3565,Sherry McFarlan,Florida,Bath products,BP503,Vanilla and Olive Oil Bar Soap,1,5.99,5.99
1106322,900016625,Norm Hawkins,Sales Representative,Southeast,6/12/2020,Retail,Individual,4062,Lily O'Reilly,Florida,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,1,26,26
1106362,900016625,Norm Hawkins,Sales Representative,Southeast,6/19/2020,Retail,Individual,3888,Brew Luton,Florida,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,234,468
1106365,900016625,Norm Hawkins,Sales Representative,Southeast,6/20/2020,Retail,Individual,1682,Natividad de Pinna,Alabama,Bath products,BP302,Mandarin and Olive Candle,3,6.99,20.97
1106392,900016625,Norm Hawkins,Sales Representative,Southeast,6/24/2020,Retail,Individual,1197,Charlena Lille,Alabama,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,1,24.5,24.5
1106457,900016625,Norm Hawkins,Sales Representative,Southeast,7/2/2020,Retail,Individual,3063,Karim Coen,Georgia,Bath products,BP303,Mandarin and Olive Oil Bar Soap,3,5.99,17.97
1106484,900016625,Norm Hawkins,Sales Representative,Southeast,7/5/2020,Retail,Individual,3512,Freddy Fayerman,Alabama,Bath products,BP502,Vanilla and Olive Oil Candle,2,6.99,13.98
1106539,900016625,Norm Hawkins,Sales Representative,Southeast,7/11/2020,Retail,Individual,1209,Hoyt Negal,Alabama,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,1,24.5,24.5
1106607,900016625,Norm Hawkins,Sales Representative,Southeast,7/19/2020,Retail,Individual,2235,Hamlen Wimes,Florida,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,4,24.5,98
1106617,900016625,Norm Hawkins,Sales Representative,Southeast,7/20/2020,Retail,Individual,1691,Roby Pitts,Georgia,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,1,45,45
1106677,900016625,Norm Hawkins,Sales Representative,Southeast,7/28/2020,Retail,Individual,3615,Calhoun Albiston,Georgia,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,1,114,114
1106708,900016625,Norm Hawkins,Sales Representative,Southeast,8/1/2020,Retail,Individual,2017,Eddie Kennaway,Florida,Gift Basket,GB106,Basil EVOO Gift Basket,1,75,75
1106719,900016625,Norm Hawkins,Sales Representative,Southeast,8/3/2020,Retail,Individual,2717,Martainn Alenichicov,Florida,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,123,246
1106745,900016625,Norm Hawkins,Sales Representative,Southeast,8/7/2020,Retail,Individual,3889,Moe Faulo,Florida,Olive Oil,OO308,Basil Extra Virgin Olive Oil,4,26,104
1106828,900016625,Norm Hawkins,Sales Representative,Southeast,8/18/2020,Retail,Individual,2967,Roanna Lynagh,Georgia,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,3,70,210
1106844,900016625,Norm Hawkins,Sales Representative,Southeast,8/20/2020,Retail,Individual,3970,Buck Knowlman,Georgia,Bath products,BP102,Lavender and Olive Candle,2,6.99,13.98
1107013,900016625,Norm Hawkins,Sales Representative,Southeast,9/14/2020,Retail,Individual,1197,Charlena Lille,Alabama,Bath products,BP302,Mandarin and Olive Candle,1,6.99,6.99
1107026,900016625,Norm Hawkins,Sales Representative,Southeast,9/16/2020,Retail,Individual,2717,Martainn Alenichicov,Florida,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,1,234,234
1107046,900016625,Norm Hawkins,Sales Representative,Southeast,9/18/2020,Retail,Individual,2643,Bunnie Bedboro,Florida,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,45,90
1107076,900016625,Norm Hawkins,Sales Representative,Southeast,9/23/2020,Retail,Individual,1197,Charlena Lille,Alabama,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,4,114,456
1107264,900016625,Norm Hawkins,Sales Representative,Southeast,10/21/2020,Retail,Individual,2582,Wynne Dalliwater,Florida,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,234,702
1107367,900016625,Norm Hawkins,Sales Representative,Southeast,11/5/2020,Retail,Business,3954,Kautzer Group,Alabama,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,4,234,936
1107365,900016625,Norm Hawkins,Sales Representative,Southeast,11/5/2020,Retail,Individual,2544,Haydon Ogles,Georgia,Olive Oil,OO302,Chili Extra Virgin Olive Oil,4,26,104
1107417,900016625,Norm Hawkins,Sales Representative,Southeast,11/12/2020,Retail,Individual,1691,Roby Pitts,Georgia,Bath products,BP102,Lavender and Olive Candle,2,6.99,13.98
1107464,900016625,Norm Hawkins,Sales Representative,Southeast,11/18/2020,Retail,Individual,3615,Calhoun Albiston,Georgia,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,4,45,180
1107639,900016625,Norm Hawkins,Sales Representative,Southeast,12/11/2020,Retail,Individual,3003,Bryna Cumberpatch,Alabama,Bath products,BP105,Lavender and Olive Oil Lotion,1,9.99,9.99
1107664,900016625,Norm Hawkins,Sales Representative,Southeast,12/14/2020,Wholesale,Business,2747,Kessler Group,Florida,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,6,45,270
1107663,900016625,Norm Hawkins,Sales Representative,Southeast,12/14/2020,Wholesale,Business,3949,Halvorson Inc,Georgia,Bath products,BP101,Lavender and Olive Bath Salts,6,8.5,51
1107709,900016625,Norm Hawkins,Sales Representative,Southeast,12/20/2020,Retail,Individual,2643,Bunnie Bedboro,Florida,Gift Basket,GB102,Rosmary EVOO Gift Basket,3,75,225
1107705,900016625,Norm Hawkins,Sales Representative,Southeast,12/20/2020,Retail,Individual,2756,Whitby Hearse,Florida,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,2,26,52
1107712,900016625,Norm Hawkins,Sales Representative,Southeast,12/21/2020,Retail,Individual,3673,Jere Harbron,Florida,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,2,234,468
1107749,900016625,Norm Hawkins,Sales Representative,Southeast,12/26/2020,Retail,Individual,2757,Joey Woodier,Florida,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,4,234,936
1107758,900016625,Norm Hawkins,Sales Representative,Southeast,12/27/2020,Retail,Individual,2235,Hamlen Wimes,Florida,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,4,26,104
1107822,900016625,Norm Hawkins,Sales Representative,Southeast,1/5/2021,Wholesale,Business,2031,Braun LLC,Florida,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,12,114,1368
1107836,900016625,Norm Hawkins,Sales Representative,Southeast,1/8/2021,Retail,Individual,1995,Lodovico Binnie,Florida,Olive Oil,OO308,Basil Extra Virgin Olive Oil,4,26,104
1107865,900016625,Norm Hawkins,Sales Representative,Southeast,1/13/2021,Retail,Individual,3872,Gunilla Devanney,Florida,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,1,123,123
1107909,900016625,Norm Hawkins,Sales Representative,Southeast,1/18/2021,Retail,Individual,2187,Joey Sumpner,Florida,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,1,14.5,14.5
1107950,900016625,Norm Hawkins,Sales Representative,Southeast,1/24/2021,Retail,Business,3954,Kautzer Group,Alabama,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,3,45,135
1107980,900016625,Norm Hawkins,Sales Representative,Southeast,1/28/2021,Retail,Business,3954,Kautzer Group,Alabama,Bath products,BP501,Vanilla and Olive Bath Salts,2,8.5,17
1107990,900016625,Norm Hawkins,Sales Representative,Southeast,1/30/2021,Retail,Individual,2680,Robinia Balog,Alabama,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,3,45,135
1102892,900016320,Paul Massimo,Sales Associate II,S Central East,2/4/2019,Wholesale,Business,2965,Luettgen LLC,Texas,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,234,702
1102932,900016320,Paul Massimo,Sales Associate II,S Central East,2/9/2019,Retail,Individual,2048,Chaim Artist,Missouri,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,4,45,180
1102959,900016320,Paul Massimo,Sales Associate II,S Central East,2/12/2019,Retail,Individual,1865,Dollie McGroarty,Texas,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,1,14.5,14.5
1102969,900016320,Paul Massimo,Sales Associate II,S Central East,2/13/2019,Retail,Individual,1678,Benedetto Disbury,Missouri,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,3,14.5,43.5
1102980,900016320,Paul Massimo,Sales Associate II,S Central East,2/15/2019,Retail,Individual,2555,Joanie Ponsford,Texas,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,3,14.5,43.5
1103017,900016320,Paul Massimo,Sales Associate II,S Central East,2/20/2019,Retail,Individual,3597,Daisi Hothersall,Louisiana,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,4,17.5,70
1103025,900016320,Paul Massimo,Sales Associate II,S Central East,2/21/2019,Retail,Individual,3623,Fairfax Bendle,Texas,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,3,14.5,43.5
1103035,900016320,Paul Massimo,Sales Associate II,S Central East,2/22/2019,Wholesale,Business,1916,Metz Kitchen Services,Texas,Bath products,BP100,Lavender and Olive Body Soap,5,7.45,37.25
1103039,900016320,Paul Massimo,Sales Associate II,S Central East,2/23/2019,Retail,Individual,1692,Elisha Harmstone,Texas,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,2,26,52
1103043,900016320,Paul Massimo,Sales Associate II,S Central East,2/23/2019,Retail,Individual,3552,Vivianne Nemchinov,Texas,Bath products,BP302,Mandarin and Olive Candle,3,6.99,20.97
1103063,900016320,Paul Massimo,Sales Associate II,S Central East,2/28/2019,Wholesale,Business,3006,Spencer LLC,New Mexico,Gift Basket,GB103,Lemon EVOO Gift Basket,8,75,600
1103071,900016320,Paul Massimo,Sales Associate II,S Central East,3/2/2019,Retail,Individual,4095,Ines Ardling,Texas,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,3,45,135
1103114,900016320,Paul Massimo,Sales Associate II,S Central East,3/11/2019,Retail,Individual,1714,Kelley Essame,Texas,Bath products,BP501,Vanilla and Olive Bath Salts,3,8.5,25.5
1103134,900016320,Paul Massimo,Sales Associate II,S Central East,3/14/2019,Retail,Individual,1502,Robinett Cossum,Missouri,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,234,468
1103157,900016320,Paul Massimo,Sales Associate II,S Central East,3/17/2019,Retail,Individual,3414,Marsha Davidovsky,Texas,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,2,26,52
1103193,900016320,Paul Massimo,Sales Associate II,S Central East,3/21/2019,Retail,Individual,2548,Lon Petru,Texas,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,2,123,246
1103201,900016320,Paul Massimo,Sales Associate II,S Central East,3/22/2019,Retail,Individual,1182,Ava Fitzroy,Texas,Gift Basket,GB101,Infused EVOO Gift Basket,4,75,300
1103220,900016320,Paul Massimo,Sales Associate II,S Central East,3/24/2019,Retail,Individual,1953,Tracie O'Keaveny,Texas,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,3,234,702
1103263,900016320,Paul Massimo,Sales Associate II,S Central East,3/31/2019,Retail,Individual,4033,Bryn Shillington,Texas,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,2,17.5,35
1103275,900016320,Paul Massimo,Sales Associate II,S Central East,4/2/2019,Retail,Individual,3763,Orton Chaffin,Missouri,Bath products,BP301,Mandarin and Olive Bath Salts,3,8.5,25.5
1103274,900016320,Paul Massimo,Sales Associate II,S Central East,4/2/2019,Retail,Individual,2401,Delmore Stuart,Arkansas,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,3,234,702
1103287,900016320,Paul Massimo,Sales Associate II,S Central East,4/4/2019,Retail,Individual,2401,Delmore Stuart,Arkansas,Bath products,BP301,Mandarin and Olive Bath Salts,2,8.5,17
1103286,900016320,Paul Massimo,Sales Associate II,S Central East,4/4/2019,Retail,Individual,1980,Cloe Earngy,Texas,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,4,123,492
1103379,900016320,Paul Massimo,Sales Associate II,S Central East,4/15/2019,Retail,Individual,2144,Joyce Brayshay,Texas,Bath products,BP505,Vanilla and Olive Oil Lotion,2,9.99,19.98
1103397,900016320,Paul Massimo,Sales Associate II,S Central East,4/18/2019,Retail,Individual,3556,Rowan Cronk,Texas,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,3,123,369
1103415,900016320,Paul Massimo,Sales Associate II,S Central East,4/21/2019,Retail,Individual,3703,Joane Newlin,Mississippi,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,3,35,105
1103432,900016320,Paul Massimo,Sales Associate II,S Central East,4/23/2019,Retail,Individual,2029,Normand Ahrendsen,Texas,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,1,123,123
1103492,900016320,Paul Massimo,Sales Associate II,S Central East,4/30/2019,Retail,Individual,2649,Yoko Kennham,Texas,Bath products,BP502,Vanilla and Olive Oil Candle,2,6.99,13.98
1103562,900016320,Paul Massimo,Sales Associate II,S Central East,5/8/2019,Retail,Individual,1670,Bald Pettisall,Texas,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,3,19.5,58.5
1103559,900016320,Paul Massimo,Sales Associate II,S Central East,5/8/2019,Retail,Individual,1144,Trude Manderson,Texas,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,1,234,234
1103576,900016320,Paul Massimo,Sales Associate II,S Central East,5/11/2019,Retail,Business,2374,Rodriguez LLC,Louisiana,Bath products,BP503,Vanilla and Olive Oil Bar Soap,2,5.99,11.98
1103605,900016320,Paul Massimo,Sales Associate II,S Central East,5/15/2019,Retail,Individual,1997,Babette Coneley,New Mexico,Bath products,BP105,Lavender and Olive Oil Lotion,4,9.99,39.96
1103660,900016320,Paul Massimo,Sales Associate II,S Central East,5/24/2019,Retail,Individual,2672,Yolane Vatcher,Texas,Bath products,BP105,Lavender and Olive Oil Lotion,2,9.99,19.98
1103659,900016320,Paul Massimo,Sales Associate II,S Central East,5/24/2019,Retail,Individual,1444,Mabelle McSperrin,New Mexico,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,1,19.5,19.5
1103678,900016320,Paul Massimo,Sales Associate II,S Central East,5/26/2019,Wholesale,Business,3336,Reinger LLC,Texas,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,9,234,2106
1103745,900016320,Paul Massimo,Sales Associate II,S Central East,6/7/2019,Retail,Individual,3360,Betta Armer,Texas,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,2,45,90
1103746,900016320,Paul Massimo,Sales Associate II,S Central East,6/7/2019,Retail,Individual,2524,Torrin Hails,Missouri,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,2,26,52
1103744,900016320,Paul Massimo,Sales Associate II,S Central East,6/7/2019,Retail,Individual,1670,Bald Pettisall,Texas,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,4,24.5,98
1103786,900016320,Paul Massimo,Sales Associate II,S Central East,6/13/2019,Retail,Individual,3309,Marshall Vezey,Arkansas,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,2,234,468
1103794,900016320,Paul Massimo,Sales Associate II,S Central East,6/14/2019,Retail,Individual,2664,Brear Curm,Texas,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,2,123,246
1103844,900016320,Paul Massimo,Sales Associate II,S Central East,6/20/2019,Retail,Individual,1335,Myrtie Feron,Texas,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,3,234,702
1103906,900016320,Paul Massimo,Sales Associate II,S Central East,6/29/2019,Retail,Individual,1540,Benedikta Habben,Texas,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,2,123,246
1103925,900016320,Paul Massimo,Sales Associate II,S Central East,7/2/2019,Retail,Individual,3619,Ariel Brogan,Texas,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,2,14.5,29
1103973,900016320,Paul Massimo,Sales Associate II,S Central East,7/8/2019,Wholesale,Business,2139,Sipes LLC,Texas,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,6,234,1404
1104005,900016320,Paul Massimo,Sales Associate II,S Central East,7/12/2019,Retail,Individual,1982,Daven Tondeur,Texas,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,3,114,342
1104032,900016320,Paul Massimo,Sales Associate II,S Central East,7/15/2019,Wholesale,Business,1547,Nolan LLC,Oklahoma,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,6,234,1404
1104062,900016320,Paul Massimo,Sales Associate II,S Central East,7/20/2019,Retail,Individual,3763,Orton Chaffin,Missouri,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,3,45,135
1104092,900016320,Paul Massimo,Sales Associate II,S Central East,7/24/2019,Retail,Individual,1502,Robinett Cossum,Missouri,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,1,19.5,19.5
1104099,900016320,Paul Massimo,Sales Associate II,S Central East,7/25/2019,Retail,Individual,3309,Marshall Vezey,Arkansas,Bath products,BP100,Lavender and Olive Body Soap,4,7.45,29.8
1104121,900016320,Paul Massimo,Sales Associate II,S Central East,7/28/2019,Retail,Individual,2171,Vicky Ilyinski,Oklahoma,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,1,24.5,24.5
1104234,900016320,Paul Massimo,Sales Associate II,S Central East,8/14/2019,Retail,Individual,3293,Marjory Burton,Texas,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,1,26,26
1104258,900016320,Paul Massimo,Sales Associate II,S Central East,8/17/2019,Retail,Individual,3409,Marchall Scholard,Texas,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,26,78
1104264,900016320,Paul Massimo,Sales Associate II,S Central East,8/18/2019,Retail,Individual,3929,Mead O'Rudden,Missouri,Bath products,BP500,Vanilla and Olive Oil Body Soap,2,7.45,14.9
1104328,900016320,Paul Massimo,Sales Associate II,S Central East,8/27/2019,Retail,Individual,1678,Benedetto Disbury,Missouri,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,4,27,108
1104356,900016320,Paul Massimo,Sales Associate II,S Central East,8/31/2019,Retail,Individual,1609,Terencio McKern,Texas,Bath products,BP101,Lavender and Olive Bath Salts,1,8.5,8.5
1104371,900016320,Paul Massimo,Sales Associate II,S Central East,9/2/2019,Wholesale,Business,1425,Homenick Group,Texas,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,5,234,1170
1104393,900016320,Paul Massimo,Sales Associate II,S Central East,9/5/2019,Retail,Individual,3623,Fairfax Bendle,Texas,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,3,14.5,43.5
1104429,900016320,Paul Massimo,Sales Associate II,S Central East,9/10/2019,Wholesale,Business,2896,Botsford Inc,Texas,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,6,234,1404
1104451,900016320,Paul Massimo,Sales Associate II,S Central East,9/14/2019,Retail,Individual,4019,Victoria Buttrey,Texas,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,2,17.5,35
1104459,900016320,Paul Massimo,Sales Associate II,S Central East,9/15/2019,Wholesale,Business,3053,Cassin Inc,Missouri,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,7,234,1638
1104474,900016320,Paul Massimo,Sales Associate II,S Central East,9/18/2019,Retail,Individual,2243,Oswell Lissaman,Texas,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,1,123,123
1104494,900016320,Paul Massimo,Sales Associate II,S Central East,9/21/2019,Retail,Individual,1996,Marie-ann Larkcum,Texas,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,2,234,468
1104497,900016320,Paul Massimo,Sales Associate II,S Central East,9/22/2019,Wholesale,Business,3006,Spencer LLC,New Mexico,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,6,234,1404
1104520,900016320,Paul Massimo,Sales Associate II,S Central East,9/25/2019,Retail,Business,2374,Rodriguez LLC,Louisiana,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,3,114,342
1104540,900016320,Paul Massimo,Sales Associate II,S Central East,9/28/2019,Retail,Individual,2159,Michael Johannesson,Texas,Bath products,BP300,Mandarin and Olive Body Soap,2,7.45,14.9
1104545,900016320,Paul Massimo,Sales Associate II,S Central East,9/29/2019,Retail,Individual,2055,Lucky Hollibone,Texas,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,3,234,702
1104556,900016320,Paul Massimo,Sales Associate II,S Central East,10/1/2019,Retail,Individual,4123,Christoph Elsdon,Louisiana,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,234,936
1104578,900016320,Paul Massimo,Sales Associate II,S Central East,10/4/2019,Retail,Individual,2390,Beverlee Hards,Texas,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,2,17.5,35
1104579,900016320,Paul Massimo,Sales Associate II,S Central East,10/4/2019,Retail,Individual,3628,Eugenia Casale,Louisiana,Gift Basket,GB103,Lemon EVOO Gift Basket,3,75,225
1104623,900016320,Paul Massimo,Sales Associate II,S Central East,10/11/2019,Retail,Individual,3556,Rowan Cronk,Texas,Gift Basket,GB100,Organic EVOO Gift Basket,3,70,210
1104627,900016320,Paul Massimo,Sales Associate II,S Central East,10/11/2019,Retail,Individual,2715,Willie Berceros,Texas,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,1,24.5,24.5
1104633,900016320,Paul Massimo,Sales Associate II,S Central East,10/12/2019,Retail,Individual,2390,Beverlee Hards,Texas,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,3,24.5,73.5
1104673,900016320,Paul Massimo,Sales Associate II,S Central East,10/18/2019,Retail,Individual,2672,Yolane Vatcher,Texas,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,2,19.5,39
1104700,900016320,Paul Massimo,Sales Associate II,S Central East,10/21/2019,Wholesale,Business,2375,The Lakehouse Restaurant,Texas,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,14,234,3276
1104732,900016320,Paul Massimo,Sales Associate II,S Central East,10/26/2019,Retail,Business,3408,Gibson Group,Texas,Gift Basket,GB103,Lemon EVOO Gift Basket,3,75,225
1104758,900016320,Paul Massimo,Sales Associate II,S Central East,10/29/2019,Retail,Individual,1882,Jillane McKirton,Missouri,Olive Oil,OO302,Chili Extra Virgin Olive Oil,2,26,52
1104773,900016320,Paul Massimo,Sales Associate II,S Central East,10/31/2019,Wholesale,Business,1425,Homenick Group,Texas,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,10,234,2340
1104787,900016320,Paul Massimo,Sales Associate II,S Central East,11/3/2019,Retail,Individual,2548,Lon Petru,Texas,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,1,14.5,14.5
